rank,lemma,frequency,cumulative_pct,pos,num_surface_forms,example_surface_form
7021,hook,678,98.833,Noun,1,hook
7022,kuzgun,678,98.833,Noun,1,kuzgun
7023,büfe,677,98.833,Noun,1,büfe
7024,anjali,677,98.834,Noun,1,anjali
7025,bing,677,98.834,Noun,1,bing
7026,oleg,676,98.834,Noun,1,oleg
7027,yahut,676,98.835,Conj,1,yahut
7028,yvonne,676,98.835,Noun,1,yvonne
7029,kalinda,676,98.836,Noun,1,kalinda
7030,freya,676,98.836,Noun,1,freya
7031,yazlık,676,98.836,Adj,1,yazlık
7032,kılıf,676,98.837,Noun,1,kılıf
7033,mumlamak,675,98.837,Verb,1,mumlar
7034,dead,675,98.838,Noun,1,dead
7035,toksin,675,98.838,Noun,1,toksin
7036,ikincil,675,98.838,Adj,1,ikincil
7037,vesile,675,98.839,Noun,1,vesile
7038,karnaval,674,98.839,Noun,1,karnaval
7039,kayla,674,98.839,Noun,1,kayla
7040,cisim,674,98.84,Noun,1,cisim
7041,scooby,674,98.84,Noun,1,scooby
7042,petra,674,98.841,Noun,1,petra
7043,tennessee,674,98.841,Noun,1,tennessee
7044,mcnamara,674,98.841,Noun,1,mcnamara
7045,dersim,673,98.842,Noun,1,dersimi
7046,yas,673,98.842,Noun,1,yasını
7047,rocco,673,98.843,Noun,1,rocco
7048,kumarbaz,673,98.843,Adj,1,kumarbaz
7049,thornton,673,98.843,Noun,1,thornton
7050,sicilya,673,98.844,Noun,1,sicilya
7051,harlem,672,98.844,Noun,1,harlem
7052,raphael,672,98.845,Noun,1,raphael
7053,akdeniz,672,98.845,Noun,1,akdeniz
7054,dax,672,98.845,Noun,1,dax
7055,colby,672,98.846,Noun,1,colby
7056,mcdonald,672,98.846,Noun,1,mcdonald
7057,konak,672,98.846,Noun,1,konağı
7058,alfredo,671,98.847,Noun,1,alfredo
7059,vulkan,671,98.847,Noun,1,vulkan
7060,esasen,671,98.848,Adv,1,esasen
7061,havayol,671,98.848,Noun,1,havayolları
7062,webb,671,98.848,Noun,1,webb
7063,ruiz,671,98.849,Noun,1,ruiz
7064,yakınmak,671,98.849,Verb,1,yakındık
7065,sera,671,98.85,Noun,1,sera
7066,direnç,671,98.85,Noun,1,direnç
7067,etkileşim,671,98.85,Noun,1,etkileşim
7068,görevlenmek,671,98.851,Verb,1,görevlendirdi
7069,tayf,670,98.851,Noun,1,tayfa
7070,terzi,670,98.851,Noun,1,terzi
7071,hadım,670,98.852,Noun,1,hadım
7072,galibiyet,670,98.852,Noun,1,galibiyet
7073,vladimir,670,98.853,Noun,1,vladimir
7074,riko,670,98.853,Noun,1,riko
7075,disneyland,670,98.853,Noun,1,disneyland
7076,hyuk,669,98.854,Noun,1,hyuk
7077,artist,669,98.854,Noun,1,artist
7078,ro,669,98.855,Noun,1,ro
7079,sweeney,669,98.855,Noun,1,sweeney
7080,bernadette,669,98.855,Noun,1,bernadette
7081,bariyer,669,98.856,Noun,1,bariyer
7082,ahtapot,668,98.856,Noun,1,ahtapot
7083,cenevre,668,98.856,Noun,1,cenevre
7084,anayasa,668,98.857,Noun,1,anayasa
7085,arena,668,98.857,Noun,1,arena
7086,rach,667,98.858,Noun,1,rach
7087,irina,667,98.858,Noun,1,irina
7088,punk,667,98.858,Noun,1,punk
7089,dokumak,667,98.859,Verb,1,dokunulmaz
7090,volt,667,98.859,Noun,1,volt
7091,kopenhag,666,98.86,Noun,1,kopenhag
7092,başsavcı,666,98.86,Noun,1,başsavcı
7093,sımsıkı,666,98.86,Adj,1,sımsıkı
7094,joanne,666,98.861,Noun,1,joanne
7095,travmatik,666,98.861,Adj,1,travmatik
7096,rivers,666,98.861,Noun,1,rivers
7097,ask,666,98.862,Noun,1,ask
7098,celp,666,98.862,Noun,1,celp
7099,shay,665,98.863,Noun,1,shay
7100,tori,665,98.863,Noun,1,tori
7101,tristan,665,98.863,Noun,1,tristan
7102,hipnoz,665,98.864,Noun,1,hipnoz
7103,berry,665,98.864,Noun,1,berry
7104,jaguar,665,98.865,Noun,1,jaguar
7105,fischer,665,98.865,Noun,1,fischer
7106,kumandan,665,98.865,Noun,1,kumandanı
7107,komple,664,98.866,Adj,1,komple
7108,çorak,664,98.866,Adj,1,çorak
7109,place,664,98.866,Noun,1,place
7110,flanders,664,98.867,Noun,1,flanders
7111,becker,664,98.867,Noun,1,becker
7112,tay,664,98.868,Dup,1,tay
7113,mekke,663,98.868,Noun,1,mekke
7114,suzie,663,98.868,Noun,1,suzie
7115,ayva,663,98.869,Noun,1,ayvayı
7116,hi,663,98.869,Noun,1,hi
7117,owens,663,98.869,Noun,1,owens
7118,yoko,663,98.87,Noun,1,yoko
7119,kadro,663,98.87,Noun,1,kadro
7120,süit,663,98.871,Noun,1,süit
7121,makbuz,663,98.871,Noun,1,makbuz
7122,küpe,663,98.871,Noun,1,küpeler
7123,koltuklamak,662,98.872,Verb,1,koltuklar
7124,vazife,662,98.872,Noun,1,vazife
7125,missouri,662,98.873,Noun,1,missouri
7126,seyyar,662,98.873,Adj,1,seyyar
7127,kâhya,662,98.873,Noun,1,kahya
7128,gladys,661,98.874,Noun,1,gladys
7129,yarak,661,98.874,Noun,1,yarak
7130,haraç,661,98.874,Noun,1,haraç
7131,bakkal,661,98.875,Noun,1,bakkal
7132,die,661,98.875,Noun,1,die
7133,labirent,660,98.876,Noun,1,labirent
7134,mackey,660,98.876,Noun,1,mackey
7135,seda,660,98.876,Noun,1,sedan
7136,western,659,98.877,Noun,1,western
7137,mağdur,659,98.877,Adj,1,mağdur
7138,ryder,659,98.877,Noun,1,ryder
7139,paso,658,98.878,Noun,1,paso
7140,harmon,658,98.878,Noun,1,harmon
7141,minimum,658,98.879,Adj,1,minimum
7142,bear,658,98.879,Noun,1,bear
7143,andromeda,658,98.879,Noun,1,andromeda
7144,ranger,658,98.88,Noun,1,ranger
7145,veranda,658,98.88,Noun,1,verandada
7146,duffy,657,98.88,Noun,1,duffy
7147,paravan,657,98.881,Adj,1,paravan
7148,sembolik,657,98.881,Adj,1,sembolik
7149,optik,657,98.882,Adj,1,optik
7150,kaide,657,98.882,Noun,1,kaide
7151,tasvir,656,98.882,Noun,1,tasvir
7152,edison,656,98.883,Noun,1,edison
7153,yün,656,98.883,Adj,1,yün
7154,steph,656,98.884,Noun,1,steph
7155,banknot,656,98.884,Noun,1,banknot
7156,wilbur,655,98.884,Noun,1,wilbur
7157,magazin,655,98.885,Noun,1,magazin
7158,heights,655,98.885,Noun,1,heights
7159,sheridan,654,98.885,Noun,1,sheridan
7160,vlad,654,98.886,Noun,1,vlad
7161,konuşkan,654,98.886,Adj,1,konuşkan
7162,güneydoğu,653,98.887,Adj,1,güneydoğu
7163,quagmire,653,98.887,Noun,1,quagmire
7164,lassie,653,98.887,Noun,1,lassie
7165,şort,653,98.888,Noun,1,şort
7166,haka,653,98.888,Noun,1,hakan
7167,apaçi,653,98.888,Noun,1,apaçi
7168,cip,653,98.889,Noun,1,cip
7169,hacker,652,98.889,Noun,1,hacker
7170,papağan,652,98.89,Noun,1,papağan
7171,kasık,652,98.89,Noun,1,kasık
7172,nafaka,652,98.89,Noun,1,nafaka
7173,gidişat,652,98.891,Noun,1,gidişatı
7174,sınıflamak,651,98.891,Verb,1,sınıflar
7175,atina,650,98.891,Noun,1,atina
7176,empire,650,98.892,Noun,1,empire
7177,salvatore,650,98.892,Noun,1,salvatore
7178,dirk,650,98.893,Noun,1,dirk
7179,mahremiyet,650,98.893,Noun,1,mahremiyet
7180,oklamak,650,98.893,Verb,1,oklar
7181,termal,649,98.894,Noun,1,termal
7182,borçlanmak,649,98.894,Verb,1,borçlandım
7183,defans,649,98.894,Noun,1,defans
7184,beraat,649,98.895,Noun,1,beraat
7185,teminat,648,98.895,Noun,1,teminat
7186,köpekbalık,648,98.895,Noun,1,köpekbalıkları
7187,sale,648,98.896,Noun,1,salem
7188,clem,648,98.896,Noun,1,clem
7189,yiğit,648,98.897,Adj,1,yiğit
7190,tonik,648,98.897,Noun,1,tonik
7191,dizüstü,647,98.897,Noun,1,dizüstü
7192,gard,647,98.898,Noun,1,gardını
7193,geoff,647,98.898,Noun,1,geoff
7194,halim,647,98.898,Noun,1,halimi
7195,two,646,98.899,Noun,1,two
7196,turbo,646,98.899,Adj,1,turbo
7197,eduardo,646,98.9,Noun,1,eduardo
7198,sö,646,98.9,Verb,1,söyleyim
7199,oskar,646,98.9,Noun,1,oskar
7200,morto,646,98.901,Noun,1,morton
7201,mccarthy,646,98.901,Noun,1,mccarthy
7202,ekşi,645,98.901,Adj,1,ekşi
7203,foley,645,98.902,Noun,1,foley
7204,berger,645,98.902,Noun,1,berger
7205,turp,644,98.903,Noun,1,turp
7206,madame,644,98.903,Noun,1,madame
7207,midilli,644,98.903,Noun,1,midilli
7208,tatmak,644,98.904,Noun,1,tatmak
7209,ruben,644,98.904,Noun,1,ruben
7210,loretta,644,98.904,Noun,1,loretta
7211,kıs,643,98.905,Dup,1,kıs
7212,cheyenne,643,98.905,Noun,1,cheyenne
7213,cemaat,643,98.906,Noun,1,cemaat
7214,titus,642,98.906,Noun,1,titus
7215,hayrola,642,98.906,Interj,1,hayrola
7216,scofield,642,98.907,Noun,1,scofield
7217,russo,642,98.907,Noun,1,russo
7218,bryant,642,98.907,Noun,1,bryant
7219,basil,641,98.908,Noun,1,basil
7220,grove,641,98.908,Noun,1,grove
7221,pitt,641,98.908,Noun,1,pitt
7222,hurley,641,98.909,Noun,1,hurley
7223,nuh,641,98.909,Noun,1,nuh
7224,werner,641,98.91,Noun,1,werner
7225,mc,640,98.91,Noun,1,mc
7226,depresif,640,98.91,Noun,1,depresif
7227,azı,639,98.911,Adj,1,azılı
7228,telif,639,98.911,Adj,1,telif
7229,dina,639,98.911,Noun,1,dina
7230,izlanda,639,98.912,Noun,1,İzlanda
7231,braun,639,98.912,Noun,1,braun
7232,jazz,639,98.913,Noun,1,jazz
7233,josef,639,98.913,Noun,1,josef
7234,larsen,639,98.913,Noun,1,larsen
7235,cheng,639,98.914,Noun,1,cheng
7236,buenos,639,98.914,Noun,1,buenos
7237,anonim,639,98.914,Adj,1,anonim
7238,karpuz,639,98.915,Noun,1,karpuz
7239,alexandr,639,98.915,Noun,1,alexandra
7240,yanki,639,98.915,Noun,1,yanki
7241,şarjör,639,98.916,Noun,1,şarjör
7242,batım,639,98.916,Noun,1,batımında
7243,blood,638,98.917,Noun,1,blood
7244,espresso,638,98.917,Noun,1,espresso
7245,meydanda,638,98.917,Adj,1,meydanda
7246,içersi,638,98.918,Noun,1,içersiniz
7247,cutler,637,98.918,Noun,1,cutler
7248,aksilik,637,98.918,Noun,1,aksilik
7249,bembeyaz,637,98.919,Adj,1,bembeyaz
7250,barikat,636,98.919,Noun,1,barikat
7251,eureka,636,98.919,Noun,1,eureka
7252,nebraska,636,98.92,Noun,1,nebraska
7253,şenlik,636,98.92,Noun,1,şenlik
7254,hayde,636,98.921,Noun,1,hayden
7255,budist,636,98.921,Noun,1,budist
7256,fok,635,98.921,Noun,1,fok
7257,kono,635,98.922,Noun,1,kono
7258,paranoya,635,98.922,Noun,1,paranoya
7259,brandy,635,98.922,Noun,1,brandy
7260,cafe,635,98.923,Noun,1,cafe
7261,heller,635,98.923,Noun,1,heller
7262,varan,635,98.923,Noun,1,varana
7263,birtakım,635,98.924,Det,1,birtakım
7264,yakuza,635,98.924,Noun,1,yakuza
7265,margo,635,98.925,Noun,1,margo
7266,emlakçı,634,98.925,Noun,1,emlakçı
7267,rider,634,98.925,Noun,1,rider
7268,sadist,634,98.926,Adj,1,sadist
7269,dubai,634,98.926,Noun,1,dubai
7270,kaşımak,634,98.926,Verb,1,kaşınıyor
7271,sempatik,634,98.927,Adj,1,sempatik
7272,deşifre,634,98.927,Adj,1,deşifre
7273,benzetmek,634,98.928,Verb,1,benzetme
7274,diva,634,98.928,Noun,1,diva
7275,rodrigo,633,98.928,Noun,1,rodrigo
7276,berrak,633,98.929,Adj,1,berrak
7277,şırınga,633,98.929,Noun,1,şırınga
7278,dougie,633,98.929,Noun,1,dougie
7279,jacobs,633,98.93,Noun,1,jacobs
7280,sunar,633,98.93,Noun,1,sunarım
7281,osma,633,98.93,Noun,1,osman
7282,kadem,633,98.931,Noun,1,kademe
7283,chaplin,632,98.931,Noun,1,chaplin
7284,uysal,632,98.932,Adj,1,uysal
7285,kenzi,632,98.932,Noun,1,kenzi
7286,benji,632,98.932,Noun,1,benji
7287,kanada,632,98.933,Adj,1,kanadalı
7288,yahni,632,98.933,Noun,1,yahni
7289,steroid,631,98.933,Noun,1,steroid
7290,yapmacık,631,98.934,Adj,1,yapmacık
7291,sook,631,98.934,Noun,1,sook
7292,sığmak,631,98.934,Verb,1,sığmaz
7293,arabulmak,631,98.935,Adj,1,arabulucu
7294,kadir,630,98.935,Adj,1,kadir
7295,değin,630,98.936,Postp,1,değin
7296,pir,630,98.936,Noun,1,pire
7297,avenue,630,98.936,Noun,1,avenue
7298,goodman,630,98.937,Noun,1,goodman
7299,hür,630,98.937,Adj,1,hür
7300,perdelemek,630,98.937,Verb,1,perdeler
7301,leopar,630,98.938,Noun,1,leopar
7302,fosil,630,98.938,Noun,1,fosil
7303,ilik,630,98.938,Noun,1,iliği
7304,sızdırmak,630,98.939,Adj,1,sızdıran
7305,esteban,629,98.939,Noun,1,esteban
7306,kayın,629,98.939,Adj,1,kayın
7307,katır,629,98.94,Adj,1,katır
7308,portekiz,629,98.94,Noun,1,portekiz
7309,brüksel,629,98.941,Noun,1,brüksel
7310,rhonda,629,98.941,Noun,1,rhonda
7311,sifon,628,98.941,Noun,1,sifonu
7312,tükürük,628,98.942,Noun,1,tükürük
7313,pusulamak,628,98.942,Verb,1,pusula
7314,şıllık,628,98.942,Adj,1,şıllık
7315,marx,628,98.943,Noun,1,marx
7316,pıhtı,628,98.943,Noun,1,pıhtı
7317,sugar,627,98.943,Noun,1,sugar
7318,mabel,627,98.944,Noun,1,mabel
7319,bbc,627,98.944,Noun,1,bbc
7320,nathaniel,627,98.945,Noun,1,nathaniel
7321,birgit,626,98.945,Noun,1,birgitte
7322,callahan,626,98.945,Noun,1,callahan
7323,magic,626,98.946,Noun,1,magic
7324,çıkagelmek,626,98.946,Verb,1,çıkageldi
7325,dart,626,98.946,Noun,1,dart
7326,where,626,98.947,Noun,1,where
7327,nedime,626,98.947,Noun,1,nedime
7328,yatı,625,98.947,Noun,1,yatıya
7329,drago,625,98.948,Noun,1,dragon
7330,bambi,625,98.948,Noun,1,bambi
7331,selma,625,98.948,Noun,1,selma
7332,swanson,625,98.949,Noun,1,swanson
7333,sosyalist,624,98.949,Noun,1,sosyalist
7334,alak,624,98.95,Noun,1,alaka
7335,gazetecilik,624,98.95,Noun,1,gazetecilik
7336,vogel,624,98.95,Noun,1,vogel
7337,aymak,624,98.951,Verb,1,ayar
7338,hardison,624,98.951,Noun,1,hardison
7339,sweet,624,98.951,Noun,1,sweet
7340,aang,624,98.952,Noun,1,aang
7341,platform,624,98.952,Noun,1,platform
7342,münasip,623,98.952,Adj,1,münasip
7343,bovling,623,98.953,Noun,1,bovling
7344,hopper,623,98.953,Noun,1,hopper
7345,teyp,623,98.954,Noun,1,teyp
7346,refakat,623,98.954,Noun,1,refakat
7347,leila,622,98.954,Noun,1,leila
7348,donner,622,98.955,Noun,1,donner
7349,mesut,621,98.955,Adj,1,mesut
7350,sykes,621,98.955,Noun,1,sykes
7351,kolaçan,621,98.956,Noun,1,kolaçan
7352,üflemek,621,98.956,Verb,1,üfle
7353,national,621,98.956,Noun,1,national
7354,gabby,621,98.957,Noun,1,gabby
7355,faturalamak,621,98.957,Verb,1,faturalar
7356,elliott,621,98.957,Noun,1,elliott
7357,zebra,620,98.958,Noun,1,zebra
7358,zhao,620,98.958,Noun,1,zhao
7359,navid,620,98.959,Noun,1,navid
7360,vurgun,620,98.959,Adj,1,vurgun
7361,nasihat,620,98.959,Noun,1,nasihat
7362,elit,620,98.96,Adj,1,elit
7363,mübarek,619,98.96,Adj,1,mübarek
7364,dolgun,619,98.96,Adj,1,dolgun
7365,temple,619,98.961,Noun,1,temple
7366,çekimlemek,619,98.961,Verb,1,çekimler
7367,katman,619,98.961,Noun,1,katman
7368,zaaf,619,98.962,Noun,1,zaafı
7369,balıklamak,619,98.962,Verb,1,balıklama
7370,elton,618,98.962,Noun,1,elton
7371,milk,618,98.963,Noun,1,milk
7372,freeman,618,98.963,Noun,1,freeman
7373,jamaika,618,98.963,Noun,1,jamaika
7374,sonja,618,98.964,Noun,1,sonja
7375,dokunulmaz,618,98.964,Noun,1,dokunulmazlık
7376,marsilya,618,98.965,Noun,1,marsilya
7377,paylaşım,618,98.965,Noun,1,paylaşım
7378,uçurum,617,98.965,Noun,1,uçurumun
7379,içtenlikle,617,98.966,Adv,1,içtenlikle
7380,panter,617,98.966,Noun,1,panter
7381,gunther,617,98.966,Noun,1,gunther
7382,rhodes,617,98.967,Noun,1,rhodes
7383,garfield,616,98.967,Noun,1,garfield
7384,bahçıvan,616,98.967,Noun,1,bahçıvan
7385,macun,616,98.968,Noun,1,macunu
7386,dracula,616,98.968,Noun,1,dracula
7387,bohannon,616,98.968,Noun,1,bohannon
7388,embesil,616,98.969,Adj,1,embesil
7389,whitey,616,98.969,Noun,1,whitey
7390,morales,616,98.97,Noun,1,morales
7391,terminal,616,98.97,Noun,1,terminal
7392,sergilemek,616,98.97,Verb,1,sergiliyor
7393,lt,615,98.971,Noun,1,lt
7394,gafil,615,98.971,Adj,1,gafil
7395,milyarder,615,98.971,Adj,1,milyarder
7396,cem,615,98.972,Noun,1,cem
7397,charleston,615,98.972,Noun,1,charleston
7398,homie,615,98.972,Noun,1,homie
7399,deborah,615,98.973,Noun,1,deborah
7400,jilet,615,98.973,Noun,1,jilet
7401,etnik,615,98.973,Adj,1,etnik
7402,dolma,615,98.974,Adj,1,dolma
7403,çatlamak,615,98.974,Adj,1,çatlamış
7404,karizmatik,614,98.974,Adj,1,karizmatik
7405,muamma,614,98.975,Adj,1,muamma
7406,jameson,614,98.975,Noun,1,jameson
7407,koli,614,98.976,Noun,1,koli
7408,hattie,614,98.976,Noun,1,hattie
7409,wan,614,98.976,Noun,1,wan
7410,diktatör,614,98.977,Adj,1,diktatör
7411,süzülmek,614,98.977,Adj,1,süzülen
7412,nörolojik,613,98.977,Adj,1,nörolojik
7413,dobbs,613,98.978,Noun,1,dobbs
7414,cubur,613,98.978,Dup,1,cubur
7415,fiyasko,613,98.978,Noun,1,fiyasko
7416,ipotek,613,98.979,Noun,1,ipotek
7417,whitman,612,98.979,Noun,1,whitman
7418,varşova,612,98.979,Noun,1,varşova
7419,nino,612,98.98,Noun,1,nino
7420,milhouse,612,98.98,Noun,1,milhouse
7421,yamuk,611,98.98,Adj,1,yamuk
7422,yıldızfilosu,611,98.981,Noun,1,yıldızfilosu
7423,paradis,611,98.981,Noun,1,paradise
7424,replik,611,98.982,Noun,1,replik
7425,eylemek,611,98.982,Verb,1,eyleme
7426,ezel,611,98.982,Noun,1,ezeli
7427,iplik,610,98.983,Noun,1,iplik
7428,charlene,610,98.983,Noun,1,charlene
7429,tong,610,98.983,Noun,1,tong
7430,pa,610,98.984,Noun,1,pa
7431,alakadar,610,98.984,Adj,1,alakadar
7432,zayıflamak,610,98.984,Verb,1,zayıflıyor
7433,katletmek,610,98.985,Verb,1,katledildi
7434,bulgu,610,98.985,Noun,1,bulgu
7435,krista,609,98.985,Noun,1,krista
7436,power,609,98.986,Noun,1,power
7437,refah,609,98.986,Noun,1,refah
7438,alfie,609,98.986,Noun,1,alfie
7439,durant,609,98.987,Noun,1,durant
7440,akira,608,98.987,Noun,1,akira
7441,erdemli,608,98.987,Noun,1,erdemli
7442,filtre,608,98.988,Noun,1,filtre
7443,farzetmek,608,98.988,Verb,1,farzet
7444,stokes,607,98.989,Noun,1,stokes
7445,asabi,607,98.989,Adv,1,asabi
7446,donut,607,98.989,Noun,1,donut
7447,selfridge,606,98.99,Noun,1,selfridge
7448,angelica,606,98.99,Noun,1,angelica
7449,mak,606,98.99,Noun,1,mak
7450,delia,606,98.991,Noun,1,delia
7451,kartpostal,606,98.991,Noun,1,kartpostal
7452,pearson,606,98.991,Noun,1,pearson
7453,parıltı,606,98.992,Noun,1,parıltı
7454,ilkokul,606,98.992,Noun,1,ilkokul
7455,sutyen,605,98.992,Noun,1,sutyen
7456,stockholm,605,98.993,Noun,1,stockholm
7457,ıslah,605,98.993,Noun,1,ıslah
7458,propaganda,605,98.993,Noun,1,propaganda
7459,füzelemek,605,98.994,Verb,1,füzeler
7460,buchanan,605,98.994,Noun,1,buchanan
7461,lonnie,605,98.994,Noun,1,lonnie
7462,önsezi,604,98.995,Noun,1,önsezi
7463,honey,604,98.995,Noun,1,honey
7464,mecazî,604,98.995,Adj,1,mecazi
7465,pasak,604,98.996,Adj,1,pasaklı
7466,maço,604,98.996,Noun,1,maço
7467,püf,604,98.997,Noun,1,püf
7468,düpedüz,604,98.997,Adv,1,düpedüz
7469,tropik,604,98.997,Adj,1,tropik
7470,poppy,604,98.998,Noun,1,poppy
7471,kıpır,604,98.998,Dup,1,kıpır
7472,petey,604,98.998,Noun,1,petey
7473,over,604,98.999,Noun,1,over
7474,losyon,604,98.999,Noun,1,losyonu
7475,sıcacık,603,98.999,Adj,1,sıcacık
7476,sayid,603,99.0,Noun,1,sayid
7477,dino,603,99.0,Noun,1,dino
7478,kahir,603,99.0,Noun,1,kahire
7479,makbul,603,99.001,Noun,1,makbule
7480,harabe,603,99.001,Noun,1,harabe
7481,greer,602,99.001,Noun,1,greer
7482,singapur,602,99.002,Noun,1,singapur
7483,tanak,602,99.002,Noun,1,tanaka
7484,macaristan,602,99.002,Noun,1,macaristan
7485,family,602,99.003,Noun,1,family
7486,arlene,602,99.003,Noun,1,arlene
7487,genişlik,602,99.003,Noun,1,genişliğinde
7488,tutkun,602,99.004,Adj,1,tutkun
7489,arrow,601,99.004,Noun,1,arrow
7490,ayaklanmak,601,99.004,Verb,1,ayaklanma
7491,think,601,99.005,Noun,1,think
7492,dark,601,99.005,Noun,1,dark
7493,ithal,601,99.006,Noun,1,ithal
7494,express,601,99.006,Noun,1,express
7495,myra,601,99.006,Noun,1,myra
7496,head,601,99.007,Noun,1,head
7497,faydalanmak,601,99.007,Noun,1,faydalanmak
7498,birincil,600,99.007,Adj,1,birincil
7499,neville,600,99.008,Noun,1,neville
7500,yüzyüze,600,99.008,Adv,1,yüzyüze
7501,ladin,600,99.008,Noun,1,ladin
7502,hiccup,600,99.009,Noun,1,hiccup
7503,kümes,600,99.009,Noun,1,kümesi
7504,meth,599,99.009,Noun,1,meth
7505,bağlantılamak,599,99.01,Verb,1,bağlantılar
7506,çekingen,599,99.01,Adj,1,çekingen
7507,çitmek,599,99.01,Verb,1,çit
7508,hademe,599,99.011,Noun,1,hademe
7509,kavurmak,599,99.011,Adj,1,kavrulmuş
7510,sersemlemek,599,99.011,Verb,1,sersemler
7511,çomak,599,99.012,Noun,1,çomak
7512,görünür,599,99.012,Verb,1,görünürler
7513,gülüşmek,599,99.012,Verb,1,gülüş
7514,raoul,598,99.013,Noun,1,raoul
7515,frodo,597,99.013,Noun,1,frodo
7516,aba,597,99.013,Noun,1,abayı
7517,uçurtmak,597,99.014,Verb,1,uçurtma
7518,kunduz,597,99.014,Noun,1,kunduz
7519,darnell,597,99.014,Noun,1,darnell
7520,yağma,597,99.015,Adj,1,yağma
7521,brock,596,99.015,Noun,1,brock
7522,oracıkta,596,99.016,Adv,1,oracıkta
7523,potasyum,595,99.016,Noun,1,potasyum
7524,öf,595,99.016,Interj,1,öf
7525,havva,595,99.017,Noun,1,havva
7526,ivmek,595,99.017,Verb,1,iv
7527,tercüman,595,99.017,Noun,1,tercüman
7528,cılız,594,99.018,Adv,1,cılız
7529,alüminyum,594,99.018,Adj,1,alüminyum
7530,bambu,594,99.018,Adj,1,bambu
7531,şampuan,594,99.019,Noun,1,şampuan
7532,lazanya,594,99.019,Noun,1,lazanya
7533,boşanma,594,99.019,Noun,1,boşanmayı
7534,sofra,594,99.02,Noun,1,sofra
7535,kamış,594,99.02,Adj,1,kamış
7536,talk,593,99.02,Noun,1,talk
7537,weir,593,99.021,Noun,1,weir
7538,dikey,593,99.021,Adj,1,dikey
7539,warwick,593,99.021,Noun,1,warwick
7540,haru,593,99.022,Noun,1,haru
7541,forrest,592,99.022,Noun,1,forrest
7542,sebebiyet,592,99.022,Noun,1,sebebiyet
7543,roberta,592,99.023,Noun,1,roberta
7544,hollânda,592,99.023,Adj,1,hollandalı
7545,sadak,592,99.023,Noun,1,sadaka
7546,waters,591,99.024,Noun,1,waters
7547,daktilo,591,99.024,Noun,1,daktilo
7548,wilkes,591,99.024,Noun,1,wilkes
7549,weiss,591,99.025,Noun,1,weiss
7550,hansen,591,99.025,Noun,1,hansen
7551,page,590,99.025,Noun,1,page
7552,solak,590,99.026,Noun,1,solak
7553,gestapo,590,99.026,Noun,1,gestapo
7554,damian,590,99.026,Noun,1,damian
7555,daralmak,590,99.027,Verb,1,daralıyor
7556,cotton,590,99.027,Noun,1,cotton
7557,bad,590,99.027,Noun,1,bad
7558,harp,590,99.028,Noun,1,harp
7559,axel,590,99.028,Noun,1,axel
7560,real,590,99.028,Noun,1,real
7561,buzul,590,99.029,Noun,1,buzul
7562,randolph,590,99.029,Noun,1,randolph
7563,westen,589,99.029,Noun,1,westen
7564,crockett,589,99.03,Noun,1,crockett
7565,ragnar,589,99.03,Noun,1,ragnar
7566,connell,589,99.03,Noun,1,connell
7567,delinda,589,99.031,Noun,1,delinda
7568,bong,588,99.031,Noun,1,bong
7569,aubrey,588,99.032,Noun,1,aubrey
7570,ortaokul,588,99.032,Noun,1,ortaokul
7571,karayip,588,99.032,Noun,1,karayip
7572,gına,587,99.033,Noun,1,gına
7573,huck,587,99.033,Noun,1,huck
7574,öğün,587,99.033,Noun,1,öğün
7575,destiny,587,99.034,Noun,1,destiny
7576,nbc,587,99.034,Noun,1,nbc
7577,çark,587,99.034,Noun,1,çark
7578,karamel,586,99.035,Noun,1,karamel
7579,uyuşuk,585,99.035,Adj,1,uyuşuk
7580,havyar,585,99.035,Noun,1,havyar
7581,duane,585,99.036,Noun,1,duane
7582,reeves,585,99.036,Noun,1,reeves
7583,tiksinmek,585,99.036,Adj,1,tiksindirici
7584,maskot,585,99.037,Noun,1,maskot
7585,çağrılmak,585,99.037,Verb,1,çağrıldım
7586,fişeklemek,584,99.037,Verb,1,fişekler
7587,kathleen,584,99.038,Noun,1,kathleen
7588,fondip,584,99.038,Adv,1,fondip
7589,wars,584,99.038,Noun,1,wars
7590,marlowe,584,99.039,Noun,1,marlowe
7591,hewes,584,99.039,Noun,1,hewes
